name,englishName,year,director,cinima,playTime,endTime
八部半,8½,1963,,百子湾,2025-12-07 19:00:00,2025-12-07 21:18:00
百岁挂帅,The 100-Years-old Lady To Be Commander,1959,,小西天(2),2025-12-09 18:30:00,2025-12-09 20:28:00
好东西,Herstory,2024,,小西天,2025-12-09 19:00:00,2025-12-09 21:03:00
不可思议但千真万确,Incredible But True,2022,,小西天(2),2025-12-10 18:30:00,2025-12-10 19:43:00
风云儿女,Children of Troubled Time,1935,,百子湾,2025-12-10 19:00:00,2025-12-10 20:33:00
压岁钱,New Years Coin,1937,,小西天,2025-12-10 19:00:00,2025-12-10 20:35:00
乡愁,Nostalghia,1983,,小西天(2),2025-12-11 18:30:00,2025-12-11 20:36:00
英雄,Hero,2002,,小西天,2025-12-11 19:00:00,2025-12-11 20:39:00
牺牲,The Sacrifice,1986,,小西天(2),2025-12-12 18:30:00,2025-12-12 20:59:00
切腹,Harakiri,1962,,小西天,2025-12-12 19:00:00,2025-12-12 21:12:00
影子部队,The Army of Shadows,1969,,百子湾,2025-12-12 19:00:00,2025-12-12 21:24:00
里斯本丸沉没,The Sinking of the Lisbon Maru,2024,,小西天,2025-12-13 10:30:00,2025-12-13 12:32:00
罗马，不设防的城市,"Rome, Open City",1945,,小西天,2025-12-13 13:10:00,2025-12-13 14:53:00
伟大的逃兵,The Great Escaper,2023,,百子湾,2025-12-13 13:30:00,2025-12-13 15:06:00
甜蜜的生活,The Sweet Life,1960,,小西天,2025-12-13 15:30:00,2025-12-13 18:25:00
地雷区,Under sandet,2015,,百子湾,2025-12-13 15:40:00,2025-12-13 17:20:00
帝国的毁灭,Downfall,2004,,百子湾,2025-12-13 18:00:00,2025-12-13 20:35:00
八部半,8½,1963,,小西天,2025-12-13 19:00:00,2025-12-13 21:18:00
奇遇,The Adventure,1960,,小西天,2025-12-14 10:30:00,2025-12-14 12:48:00
新龙门客栈,New Dragon Gate Inn,1992,,百子湾,2025-12-14 13:30:00,2025-12-14 15:13:00
红色沙漠,Red Desert,1964,,小西天,2025-12-14 13:30:00,2025-12-14 15:27:00
梦,Dreams (Sex Love),2024,,百子湾,2025-12-14 15:45:00,2025-12-14 17:36:00
非穷尽列举,National Theatre Live: Inter Alia,2025,,小西天,2025-12-14 16:10:00,2025-12-14 18:02:00
中产阶级的审慎魅力,The Discreet Charm of the Bourgeoisie,1972,,百子湾,2025-12-14 18:00:00,2025-12-14 19:42:00
萨拉戈萨手稿 导演剪辑版,The Saragossa Manuscript Director's Cut,1965,,小西天,2025-12-14 19:00:00,2025-12-14 22:03:00
荒山泪,Tears of Waste Mountain,1956,,小西天(2),2025-12-16 18:30:00,2025-12-16 20:20:00
但愿人长久,Fate of the Moonlight,2025,,小西天,2025-12-16 19:00:00,2025-12-16 21:52:00
奇遇,The Adventure,1960,,小西天(2),2025-12-17 18:30:00,2025-12-17 20:48:00
祝福,New Year Sacrifice,1956,,小西天,2025-12-17 19:00:00,2025-12-17 20:38:00
革命家庭,A Revolutionary Family,1960,,百子湾,2025-12-17 19:00:00,2025-12-17 20:41:00
红色沙漠,Red Desert,1964,,小西天(2),2025-12-18 18:30:00,2025-12-18 20:27:00
黄金时代,The Golden Era,2014,,小西天,2025-12-18 19:00:00,2025-12-18 21:59:00
伟大的逃兵,The Great Escaper,2023,,小西天(2),2025-12-19 18:30:00,2025-12-19 20:06:00
不可思议但千真万确,Incredible But True,2022,,百子湾,2025-12-19 19:00:00,2025-12-19 20:13:00
《天堂电影院》特别放映,Cinema Paradiso,1988,,小西天,2025-12-19 19:00:00,2025-12-19 21:05:00
世界末日,The End of the World,1916,,小西天,2025-12-20 11:00:00,2025-12-20 12:13:00
火星之旅,A Trip to Mars,1918,,小西天,2025-12-20 13:00:00,2025-12-20 14:20:00
股疯,Shanghai Fever,1993,,百子湾,2025-12-20 13:30:00,2025-12-20 15:08:00
小丑,The Golden Clown,1926,,小西天,2025-12-20 15:00:00,2025-12-20 17:18:00
乡愁,Nostalghia,1983,,百子湾,2025-12-20 15:40:00,2025-12-20 17:46:00
2001太空漫游,2001: A Space Odyssey,1968,,小西天,2025-12-20 18:00:00,2025-12-20 20:29:00
气球,Balloon,2019,,百子湾,2025-12-20 18:15:00,2025-12-20 19:57:00
帕罗奥婚礼,Palo's Wedding,1934,,小西天,2025-12-21 11:00:00,2025-12-21 12:19:00
八个和弦,Eight Chords,1944,,小西天,2025-12-21 13:00:00,2025-12-21 14:48:00
乘船而去,Gone with the Boat,2023,,百子湾,2025-12-21 13:30:00,2025-12-21 15:09:00
思考人生的男人,The Man Who Thought Things,1969,,小西天,2025-12-21 15:30:00,2025-12-21 17:07:00
中央车站,Central Station,1998,,百子湾,2025-12-21 15:40:00,2025-12-21 17:30:00
摩托日记,The Motorcycle Diaries,2004,,百子湾,2025-12-21 18:00:00,2025-12-21 20:06:00
天国王朝 导演剪辑版,Kingdom of Heaven Director's Cut,2005,,小西天,2025-12-21 18:00:00,2025-12-21 21:09:00
斩经堂,Murder in the Oratory,1937,,小西天(2),2025-12-23 18:30:00,2025-12-23 19:54:00
茶馆,The Teahouse,1982,,小西天,2025-12-23 19:00:00,2025-12-23 21:03:00
四个春天,Four Springs,2017,,小西天(2),2025-12-24 18:30:00,2025-12-24 20:15:00
林家铺子,The Lin Family′s Shop,1959,,小西天,2025-12-24 19:00:00,2025-12-24 20:25:00
烈火中永生,Eternity in Flames,1965,,百子湾,2025-12-24 19:00:00,2025-12-24 21:24:00
不要再见啊，鱼花塘,Virgin Blue,2021,,小西天(2),2025-12-25 18:30:00,2025-12-25 20:11:00
爱乐之城,La La Land,2016,,小西天,2025-12-25 19:00:00,2025-12-25 21:09:00
西厢记,West Chamber,1927,,小西天(2),2025-12-26 18:30:00,2025-12-26 19:37:00
梦,Dreams (Sex Love),2024,,小西天,2025-12-26 19:00:00,2025-12-26 20:51:00
红色沙漠,Red Desert,1964,,百子湾,2025-12-26 19:00:00,2025-12-26 20:57:00
影迷,Camera Buff,1979,,小西天,2025-12-27 11:00:00,2025-12-27 12:53:00
早春二月,Early Spring,1963,,小西天(2),2025-12-27 13:00:00,2025-12-27 14:53:00
相爱相亲,Love Education,2017,,百子湾,2025-12-27 13:30:00,2025-12-27 15:31:00
地狱花,The Flower in Hell,1958,,小西天,2025-12-27 13:40:00,2025-12-27 15:06:00
2001太空漫游,2001: A Space Odyssey,1968,,小西天,2025-12-27 15:45:00,2025-12-27 18:14:00
奇遇,The Adventure,1960,,百子湾,2025-12-27 16:00:00,2025-12-27 18:18:00
甜蜜的生活,The Sweet Life,1960,,百子湾,2025-12-27 18:45:00,2025-12-27 21:40:00
新桥恋人,The Lovers on the Bridge,1991,,小西天,2025-12-27 19:00:00,2025-12-27 21:05:00
劳工之爱情,Labourers Love,1922,,小西天,2025-12-28 11:00:00,2025-12-28 11:24:00
唐人街繁华梦,Piccadilly,1929,,小西天,2025-12-28 13:30:00,2025-12-28 15:19:00
八部半,8½,1963,,百子湾,2025-12-28 13:30:00,2025-12-28 15:48:00
女王凯莱+日落大道,Queen Kelly + Sunset Blvd.,1929,,小西天,2025-12-28 16:00:00,2025-12-28 19:35:00
乡愁,Nostalghia,1983,,百子湾,2025-12-28 16:15:00,2025-12-28 18:21:00
牺牲,The Sacrifice,1986,,百子湾,2025-12-28 19:00:00,2025-12-28 21:29:00
梁山伯与祝英台,Liang Shanbo and Zhu Yingtai,1954,,小西天(2),2025-12-30 18:30:00,2025-12-30 20:21:00
风柜来的人,The Boys From Fengkuei,1983,,小西天,2025-12-30 19:00:00,2025-12-30 20:40:00
